assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,region,removed,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,None,0,0,False,True,0,0,0,0,461421,None,,0,0,0,0,0.0,749,323,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Lewis,0.0,719,305,0,0,0,False,0.0,751,323,37,False,0.0,751,323,0,0,0,0,0,0,0,0,Permanent transfer to West Bromwich Albion,2024-08-07T08:21:33.016106Z,50,224,142,p461421,0,0,None,0,,461421.jpg,0.0,751,323,0,None,False,0,0,Dobbin,0.0,758,327,False,None,0,0,u,2,7,None,0.0,743,320,0,0,0,288,3,0.0,0.0,Dobbin,0
0,None,9,222,False,True,0,100,2,0.29,476344,None,,0,0,-3,3,68.9,280,32,None,,0,4,0.0,0.5,0,0.24,0.03,5.35,0.77,5.11,9.94,1.44,0.74,Jhon,0.5,350,36,14,2.03,7,False,67.5,136,21,38,False,273.8,173,19,622,0,0,0,0,0,0,0,Loaned to Al-Nassr,2025-02-03T10:25:17.104554Z,57,98,25,p476344,0,0,None,0,,476344.jpg,2.6,177,22,1,48,False,0,0.0,Durán,2.1,138,20,False,None,4,0.58,u,2,7,2023-01-23,334.0,57,20,53,1376643,1267,1284545,37110,0.1,9.3,Duran,3
0,None,0,0,False,True,0,None,0,0,462492,None,,0,0,0,0,0.0,555,45,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Joe,0.0,465,56,0,0,0,False,0.0,574,63,39,False,0.0,573,63,0,0,0,0,0,0,0,0,Loaned to Barnsley,2025-02-03T10:19:41.424678Z,40,655,54,p462492,0,0,None,0,,462492.jpg,0.0,578,63,0,13,False,0,0,Gauci,0.7,237,33,False,None,0,0,u,2,7,2024-02-01,0.0,516,31,0,63380,42,64338,1650,0.0,0.0,Gauci,0
0,1995-07-16,0,0,True,True,None,None,0,0,123354,None,,0,0,-1,1,0.0,515,179,None,,0,2,-1.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Kortney,0.0,415,130,0,0,0,False,0.0,539,182,40,False,0.0,538,182,0,0,0,0,0,0,0,0,,None,39,724,239,p123354,0,0,None,0,,123354.jpg,0.0,544,181,0,241,False,0,0,Hause,0.6,254,96,False,None,0,0,a,2,7,2019-07-01,0.0,471,162,0,56628,1110,63733,1096,0.0,0.0,Hause,0
0,None,0,0,False,True,0,0,0,0,469247,None,,0,0,-1,1,0.0,760,329,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Samuel,0.0,741,317,0,0,0,False,0.0,761,329,41,False,0.0,761,329,0,0,0,0,0,0,0,0,Season long loan to Bologna,2024-08-29T11:07:04.555253Z,54,141,85,p469247,0,0,None,0,,469247.jpg,0.0,761,329,0,None,False,0,0,Iling-Junior,0.0,641,262,False,None,0,0,u,2,7,None,0.0,757,327,0,342,0,6721,5,0.0,0.0,Iling Jr,0
0,1999-11-23,1,170,True,True,100,100,2,0.17,226944,None,,0,0,0,0,106.2,233,145,None,,0,3,3.4,2.2,2,0.31,0.03,0.58,0.05,0.27,14.66,1.28,0.02,Boubacar,2.2,169,67,18,1.57,0,False,34.5,270,137,42,False,203.8,233,101,1033,0,0,0,0,0,0,0,,2024-11-11T16:00:06.089849Z,50,212,133,p226944,0,0,None,0,,226944.jpg,1.9,290,129,0,73,False,0,0.0,Kamara,0.0,563,217,False,None,12,1.05,a,2,7,2022-06-11,34.0,309,167,28,6837,618,4678,299,0.4,5.6,Kamara,2
0,None,0,0,False,True,0,0,0,0,465390,None,,0,0,0,0,0.0,558,197,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Kaine,0.0,468,159,0,0,0,False,0.0,577,200,43,False,0.0,576,200,0,0,0,0,0,0,0,0,Has joined Preston North End for the rest of the season,2024-08-09T11:14:21.895838Z,40,658,186,p465390,0,0,None,0,,465390.jpg,0.0,581,198,0,None,False,0,0,Kesler-Hayden,0.0,705,238,False,None,0,0,u,2,7,None,0.0,519,184,0,0,0,1636,5,0.0,0.0,Kesler-Hayden,0
0,1997-10-23,5,236,True,True,75,100,2,0.09,199798,None,,0,0,-1,1,81.6,259,72,None,,2,2,3.8,3.0,1,0.41,0.02,1.00,0.05,0.59,26.78,1.27,0.03,Ezri,3.0,110,26,34,1.61,1,False,49.4,213,65,44,False,331.4,135,51,1901,0,0,0,0,0,0,0,Muscle injury - 75% chance of playing,2025-02-10T10:00:08.895290Z,44,501,93,p199798,0,0,None,0,,199798.jpg,2.3,220,69,0,241,False,0,0.0,Konsa Ngoyo,6.6,56,20,False,None,22,1.04,d,2,7,2019-07-11,81.0,226,61,50,1022728,17331,1577964,11549,0.7,11.4,Konsa,0
1,2002-03-10,0,67,True,True,100,100,0,0.0,441302,None,,0,0,-5,5,190.6,147,30,None,,0,2,0.0,0.5,1,1.43,0.29,1.60,0.32,0.17,6.48,1.31,0.03,Ian,0.5,335,100,9,1.82,0,False,39.4,247,76,45,False,110.2,321,116,445,0,0,0,0,0,0,0,,2024-11-14T10:00:07.838636Z,45,392,69,p441302,0,0,None,0,,441302.jpg,1.1,405,132,0,152,False,0,0.0,Maatsen,1.2,188,75,False,None,3,0.61,a,2,7,2024-06-28,92.0,213,53,19,81372,1386,325798,1463,0.1,4.2,Maatsen,2
0,None,0,0,False,True,0,0,0,0,462381,None,,0,0,0,0,0.0,554,44,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Filip,0.0,464,55,0,0,0,False,0.0,573,62,46,False,0.0,572,62,0,0,0,0,0,0,0,0,Has joined MK Dons for the rest of the season,2024-07-18T09:50:40.812599Z,40,654,53,p462381,0,0,None,0,,462381.jpg,0.0,577,62,0,None,False,0,0,Marschall,0.0,767,79,False,None,0,0,u,2,7,None,0.0,515,30,0,0,0,85,0,0.0,0.0,Marschall,0
0,1992-09-02,2,261,True,True,100,100,3,0.13,98980,None,,0,0,0,0,0.0,741,78,None,,1,1,5.0,3.0,2,0.01,0.0,0.01,0.0,0.00,29.40,1.25,0.0,Emiliano,3.0,116,12,36,1.53,0,False,53.4,197,9,47,False,533.4,28,9,2115,0,0,0,0,0,0,0,,2025-01-11T01:30:08.408211Z,50,199,8,p98980,0,0,None,1,,98980.jpg,2.7,156,29,0,10,False,62,2.64,Martínez Romero,11.5,30,6,False,None,24,1.02,a,2,7,2020-09-16,0.0,735,74,65,1236654,35553,1460001,17207,0.6,13.0,Martinez,2
3,1994-10-18,1,196,True,True,100,100,3,0.2,122806,None,,0,0,-3,3,336.2,69,53,None,,0,3,0.0,0.5,1,1.96,0.13,3.85,0.26,1.89,19.54,1.29,0.13,John,0.5,344,164,24,1.59,0,False,63.2,155,90,48,False,138.0,290,127,1360,0,0,0,0,0,0,0,,2025-01-04T19:30:07.992156Z,52,162,98,p122806,0,0,None,0,,122806.jpg,2.2,249,110,0,243,False,0,0.0,McGinn,0.6,240,73,False,None,17,1.12,a,2,7,2018-08-08,159.0,145,90,44,96171,1338,257526,772,0.1,8.5,McGinn,4
0,1993-03-13,3,71,True,True,50,0,1,0.19,149484,None,,0,0,-1,1,26.7,356,116,None,,1,2,2.3,0.0,0,0.06,0.01,0.27,0.05,0.21,4.93,0.95,0.04,Tyrone,2.8,124,30,5,0.96,0,False,15.1,364,122,49,False,104.2,326,117,467,0,0,0,0,0,0,0,Knee injury - 50% chance of playing,2025-01-27T01:00:08.420699Z,44,493,88,p149484,0,0,None,0,,149484.jpg,2.7,152,42,0,241,False,0,0.0,Mings,0.1,438,153,False,None,5,0.96,d,2,7,2019-07-08,20.0,351,117,16,21561,42,20292,1576,0.6,3.6,Mings,1
0,None,0,11,False,True,0,None,0,0.0,578545,None,,0,0,-1,1,7.2,424,147,None,,0,2,0.0,0.2,1,0.02,0.01,0.02,0.01,0.00,2.23,1.66,0.0,Kosta,0.2,359,106,4,2.98,0,False,3.0,451,155,50,False,22.8,424,150,121,0,0,0,0,0,0,0,Loaned to RB Leipzig,2025-02-03T18:30:15.024412Z,39,750,254,p578545,0,0,None,0,,578545.jpg,1.0,414,138,0,190,False,0,0.0,Nedeljković,0.7,235,86,False,None,0,0.0,u,2,7,2024-01-22,0.0,489,169,5,256190,355,233935,3422,0.1,1.3,Nedeljkovic,0
0,1990-01-08,0,3,True,True,100,100,0,0.0,111782,None,,0,0,0,0,0.0,641,71,None,,0,1,-1.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.79,1.58,0.0,Robin,0.0,580,76,1,2.0,0,False,1.8,474,39,51,False,17.6,439,39,45,0,0,0,0,0,0,0,,2024-10-18T16:30:05.894923Z,45,367,14,p111782,0,0,None,0,,111782.jpg,1.0,449,40,0,206,False,2,4.0,Olsen,0.1,432,62,False,None,0,0.0,a,2,7,2022-06-10,0.0,623,64,1,10734,205,14562,303,0.0,0.2,Olsen,0
0,1997-01-16,0,162,True,True,0,0,2,0.12,244954,None,,0,0,-3,3,55.5,304,90,None,,0,2,0.0,0.0,0,0.34,0.02,0.85,0.05,0.51,22.52,1.31,0.03,Pau,0.0,524,204,29,1.68,0,False,41.2,239,75,52,False,261.2,177,66,1549,0,0,0,0,0,0,0,Foot injury - Expected back 08 Mar,2024-12-30T23:30:08.107053Z,42,607,155,p244954,0,0,None,0,,244954.jpg,1.8,300,97,0,200,False,0,0.0,Torres,0.7,236,87,False,None,18,1.05,i,2,7,2023-07-12,94.0,211,52,32,233310,24,315756,2126,0.0,7.6,Pau,1
2,2001-05-28,3,177,True,True,100,100,1,0.09,232653,None,,0,0,-1,1,170.0,164,110,None,,0,3,7.0,4.0,1,1.54,0.14,2.73,0.25,1.19,14.60,1.32,0.11,Jacob,4.0,64,25,20,1.8,1,False,49.6,211,110,53,False,165.2,262,116,998,0,0,0,0,0,0,0,,2024-11-10T23:00:07.265497Z,54,134,80,p232653,0,0,None,0,,232653.jpg,2.6,176,73,0,241,False,0,0.0,Ramsey,0.3,298,93,False,None,11,0.99,a,2,7,2019-02-12,158.0,147,91,41,63889,6703,68316,1279,0.7,7.6,Ramsey,1
5,2002-07-26,11,305,True,True,100,100,4,0.19,244850,None,,0,0,6,-6,428.4,48,39,None,,3,3,3.4,2.2,1,3.05,0.14,6.72,0.31,3.67,25.72,1.22,0.17,Morgan,2.2,172,69,28,1.33,6,False,125.5,43,28,54,False,421.0,79,24,1900,0,0,0,0,0,0,0,,2024-12-30T23:30:08.155716Z,56,101,66,p244850,0,0,None,0,,244850.jpg,4.2,45,22,0,241,False,0,0.0,Rogers,24.8,13,4,False,None,23,1.09,a,2,7,2024-02-01,404.0,48,29,97,4776140,142848,2975958,51514,0.4,17.3,Rogers,8
0,None,0,0,False,True,0,0,0,0,248164,None,,0,0,0,0,0.0,546,40,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Viljami,0.0,457,52,0,0,0,False,0.0,567,60,55,False,0.0,566,60,0,0,0,0,0,0,0,0,Permanent transfer to Celtic,2024-07-18T09:43:21.242291Z,40,646,49,p248164,0,0,None,0,,248164.jpg,0.0,571,60,0,None,False,0,0,Sinisalo,0.0,769,80,False,None,0,0,u,2,7,None,0.0,507,26,0,0,0,79,1,0.0,0.0,Sinisalo,0
0,None,0,0,False,True,0,0,0,0,514315,None,,0,0,0,0,0.0,568,206,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Lino,0.0,480,170,0,0,0,False,0.0,587,209,56,False,0.0,586,209,0,0,0,0,0,0,0,0,Loaned to  Bristol Rovers,2024-08-16T11:50:34.812830Z,40,673,200,p514315,0,0,None,0,,514315.jpg,0.0,592,208,0,None,False,0,0,da Cruz Sousa,0.1,541,188,False,None,0,0,u,2,7,None,0.0,532,196,0,0,0,18771,49,0.0,0.0,Sousa,0
4,1997-05-07,6,427,True,True,None,None,3,0.13,166989,1,,0,0,0,0,694.8,8,7,None,,0,3,6.0,3.5,2,4.33,0.19,6.52,0.29,2.19,26.83,1.18,0.1,Youri,3.5,93,43,32,1.41,1,False,131.9,35,24,57,False,471.6,54,18,2041,0,0,0,0,0,0,0,,None,55,109,68,p166989,0,1,2,0,,166989.jpg,2.8,146,63,0,21,False,0,0.0,Tielemans,1.1,203,60,False,None,24,1.06,a,2,7,2023-06-14,152.0,157,97,66,268674,7283,265633,2862,0.6,12.0,Tielemans,4
5,1995-12-30,18,391,True,True,75,100,6,0.33,178301,None,,0,0,-1,1,257.9,100,9,None,,4,4,7.5,5.5,1,1.39,0.08,12.63,0.7,11.24,22.29,1.22,0.62,Ollie,5.5,28,6,29,1.59,10,False,151.2,19,5,58,False,487.0,48,6,1639,0,0,0,0,0,0,0,Muscle injury - 75% chance of playing,2025-02-01T22:30:07.812499Z,89,9,3,p178301,0,0,1,0,,178301.jpg,4.8,20,6,0,241,False,0,0.0,Watkins,16.6,25,5,False,None,20,1.1,d,2,7,2020-09-09,784.0,7,4,116,3530158,54010,5353221,94658,0.6,13.0,Watkins,0
0,1998-03-11,0,84,True,True,100,None,2,0.5,220362,None,,0,0,-3,3,34.1,336,108,None,,0,2,-0.6,0.2,0,0.09,0.02,0.38,0.09,0.29,6.29,1.56,0.07,Axel,0.2,370,117,3,0.74,1,False,15.7,362,120,167,False,86.4,356,125,363,0,0,0,0,0,0,0,,2025-02-04T10:50:33.342940Z,42,604,152,p220362,0,0,None,0,,220362.jpg,3.7,73,13,0,73,False,0,0.0,Disasi,0.4,289,106,False,None,4,0.99,a,2,7,2025-02-03,36.0,300,98,22,71479,5781,82581,1193,0.0,5.2,Disasi,1
0,2001-08-16,5,199,True,True,100,50,2,0.17,449871,None,,0,0,-2,2,107.2,229,143,None,,0,3,1.0,0.5,1,0.25,0.02,2.10,0.17,1.85,17.71,1.48,0.15,Amadou,1.0,281,134,21,1.75,2,False,51.8,203,106,233,False,229.2,207,87,1078,0,0,0,0,0,0,0,,2025-01-18T23:00:08.337643Z,48,320,208,p449871,0,0,None,0,,449871.jpg,2.4,208,88,0,21,False,0,0.0,Onana,2.3,126,41,False,None,14,1.17,a,2,7,2024-07-22,180.0,129,85,41,1439935,1145,1457405,2926,0.2,8.5,Onana,4
1,1997-10-31,3,186,True,True,100,100,5,0.46,176297,None,,0,0,-4,4,254.7,103,74,2,,1,3,-1.0,0.0,0,1.36,0.13,2.96,0.28,1.60,14.79,1.37,0.15,Marcus,0.0,764,334,9,0.83,4,False,68.9,130,76,385,False,238.8,197,82,975,0,0,0,0,0,0,0,,2025-01-03T19:30:09.403418Z,66,39,20,p176297,0,0,3,0,,176297.jpg,3.6,86,39,0,241,False,0,0.0,Rashford,2.8,108,32,False,None,12,1.11,a,2,7,2025-02-02,194.0,116,77,54,771667,87571,985436,4507,0.0,8.2,Rashford,2
0,2004-01-05,0,16,True,True,None,None,0,0.0,515597,None,,0,0,0,0,31.4,339,109,None,,0,2,0.0,0.5,1,0.12,0.03,0.16,0.04,0.04,4.45,1.15,0.01,Lamare,0.5,325,92,7,1.81,0,False,9.8,393,131,598,False,55.6,381,131,348,0,0,0,0,0,0,0,,None,40,674,201,p515597,0,0,None,0,,515597.jpg,0.8,499,171,0,152,False,0,0.0,Bogarde,0.3,327,119,False,None,4,1.03,a,2,7,2021-01-07,11.0,377,128,4,56734,973,48665,458,0.1,1.0,Bogarde,2
0,None,0,0,False,True,0,None,0,0,514287,None,,0,0,0,0,0.0,567,205,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Sil,0.0,479,169,0,0,0,False,0.0,586,208,640,False,0.0,585,208,0,0,0,0,0,0,0,0,Loaned to Bristol Rovers,2025-02-04T10:52:01.247463Z,40,672,199,p514287,0,0,None,0,,514287.jpg,0.0,591,207,0,152,False,0,0,Swinkels,0.1,495,172,False,None,0,0,u,2,7,2021-01-07,0.0,531,195,0,8500,61,7065,315,0.0,0.0,Swinkels,0
0,2004-06-28,0,0,True,True,None,None,0,0,516159,None,,0,0,0,0,0.0,569,49,None,,0,1,-1.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Oliwier,0.0,481,60,0,0,0,False,0.0,588,67,641,False,0.0,587,67,0,0,0,0,0,0,0,0,,None,40,675,58,p516159,0,0,None,0,,516159.jpg,0.0,593,67,0,172,False,0,0,Zych,0.6,259,40,False,None,0,0,a,2,7,2021-01-07,0.0,533,35,0,82615,137,45630,750,0.0,0.0,Zych,0
0,2006-01-19,0,0,True,True,None,None,0,0,537403,None,,0,0,0,0,0.0,693,289,None,,0,3,-1.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Kadan,0.0,636,248,0,0,0,False,0.0,699,288,656,False,0.0,699,288,0,0,0,0,0,0,0,0,,None,45,450,283,p537403,0,0,None,0,,537403.jpg,0.0,702,289,0,241,False,0,0,Young,0.2,361,117,False,None,0,0,a,2,7,2022-12-10,0.0,678,282,0,57494,451,44312,767,0.0,0.0,Young,0
0,2007-01-29,0,0,True,True,None,None,0,0,577731,None,,0,0,0,0,0.0,709,300,None,,0,3,-1.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ben,0.0,652,260,0,0,0,False,0.0,715,299,679,False,0.0,716,300,0,0,0,0,0,0,0,0,,None,45,468,296,p577731,0,0,None,0,,577731.jpg,0.0,718,301,0,241,False,0,0,Broggio,0.0,700,295,False,None,0,0,a,2,7,2024-09-23,0.0,695,294,0,1690,51,1162,55,0.0,0.0,Broggio,0
0,2006-10-02,0,0,True,True,None,None,0,0,559962,None,,0,0,0,0,0.0,703,297,None,,0,3,-1.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jamaldeen,0.0,646,257,0,0,0,False,0.0,709,296,710,False,0.0,710,297,0,0,0,0,0,0,0,0,,None,45,461,292,p559962,0,0,None,0,,559962.jpg,0.0,712,298,0,241,False,0,0,Jimoh,0.0,753,324,False,None,0,0,a,2,7,2024-09-23,0.0,689,291,0,251,33,123,35,0.0,0.0,Jimoh,0
0,1999-01-19,0,7,True,True,None,None,0,0.0,204646,None,,0,0,0,0,3.0,444,224,None,,0,3,0.4,0.7,1,0.01,0.01,0.24,0.31,0.23,0.64,0.82,0.3,Donyell,0.7,322,158,2,2.57,0,False,5.3,432,205,725,False,12.4,455,211,70,0,0,0,0,0,0,0,,None,55,111,70,p204646,0,0,None,0,,204646.jpg,1.0,482,224,0,152,False,0,0.0,Malen,0.1,485,176,False,None,0,0.0,a,2,7,2025-01-14,37.0,297,161,2,11351,3606,3324,1219,0.1,0.4,Malen,0
0,2003-02-07,0,-3,True,True,None,None,0,0.0,606798,None,,0,0,0,0,2.0,448,163,None,,0,2,0.0,0.5,1,0.01,0.02,0.01,0.02,0.00,1.44,2.88,0.0,Andrés,0.5,338,101,1,2.0,0,False,0.3,506,177,731,False,1.4,503,177,45,0,0,0,0,0,0,0,,None,45,479,79,p606798,0,0,None,0,,606798.jpg,1.0,461,162,0,200,False,0,0.0,García,0.0,621,211,False,None,1,2.0,a,2,7,2025-01-21,0.0,705,251,1,2215,1418,301,168,0.1,0.2,A. Garcia,0
0,1971-11-03,0,0,True,True,None,None,0,0,100037568,None,,0,0,0,0,0.0,494,6,None,,0,5,3.0,2.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Unai,2.0,176,18,0,0,0,False,0.0,519,6,737,False,0.0,518,6,0,0,1,1,1,0,0,0,,None,8,763,11,man37569,0,0,None,0,,100037568.jpg,0.0,524,6,0,200,False,0,0,Emery,7.7,204,3,False,None,0,0,a,2,7,2022-11-01,0.0,450,6,4,42247,41162,5106,3354,2.5,5.0,Emery,0
0,1996-01-21,0,0,True,True,None,None,0,0,174292,None,,0,0,0,0,0.0,765,331,None,,0,3,3.4,2.2,0,0.00,0,0.00,0,0.00,0.00,0,0,Marco,0.0,751,323,0,0,0,False,0.0,765,331,762,False,0.0,765,331,0,0,0,0,0,0,0,0,,None,60,75,48,p174292,0,0,None,0,,174292.jpg,0.0,765,331,0,200,False,0,0,Asensio,0.1,461,167,False,None,0,0,a,2,7,2025-02-03,0.0,764,330,0,10706,10706,357,357,0.0,0.0,M.Asensio,0
0,None,0,31,False,True,0,0,1,1.07,232980,None,,0,0,-2,2,3.2,442,158,None,,0,2,0.0,0.0,0,0.01,0.01,0.01,0.01,0.00,0.28,0.3,0.0,Max,0.0,536,213,0,0.0,0,False,1.7,475,164,59,False,13.2,452,163,84,0,0,0,0,0,0,0,Season-long loan to Valencia,2025-01-17T08:27:29.985824Z,43,578,132,p232980,0,0,None,0,,232980.jpg,2.7,151,41,0,241,False,0,0.0,Aarons,0.1,423,147,False,None,1,1.07,u,3,91,2023-08-10,0.0,586,230,8,12506,0,27125,449,0.0,1.9,Aarons,0
3,1999-02-14,1,157,True,True,100,100,3,0.31,200785,None,,0,0,-1,1,108.9,225,141,None,,0,3,5.5,4.0,2,0.22,0.02,1.01,0.1,0.79,13.99,1.46,0.08,Tyler,4.5,51,19,14,1.46,0,False,37.2,257,132,60,False,221.0,218,93,861,0,0,0,0,0,0,0,,2024-12-30T23:30:08.175231Z,49,258,166,p200785,0,0,None,0,,200785.jpg,2.3,226,99,0,229,False,0,0.0,Adams,0.1,490,178,False,None,9,0.94,a,3,91,2023-08-20,41.0,288,157,32,10948,1663,5077,540,0.9,6.5,Adams,4
0,None,0,0,False,True,0,0,0,0,444180,None,,0,0,0,0,0.0,656,260,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jaidon,0.0,597,217,0,0,0,False,0.0,662,259,61,False,0.0,662,259,0,0,0,0,0,0,0,0,Season long loan to Burnley,2024-08-30T09:46:29.420148Z,45,393,243,p444180,0,0,None,0,,444180.jpg,0.0,666,260,0,None,False,0,0,Anthony,0.1,464,169,False,None,0,0,u,3,91,None,0.0,638,252,0,8381,0,45916,86,0.0,0.0,Anthony,0
1,1997-07-08,2,153,True,True,100,100,1,0.16,111317,None,,0,0,-1,1,186.3,150,104,None,,0,3,3.2,1.7,2,1.40,0.22,3.03,0.48,1.63,9.84,1.58,0.26,David,2.2,166,65,7,1.12,2,False,52.7,200,105,62,False,145.6,282,123,561,0,0,0,0,0,0,0,,2024-08-12T14:30:04.440536Z,49,248,158,p111317,0,0,None,0,,111317.jpg,2.1,265,116,0,244,False,0,0.0,Brooks,0.0,561,216,False,None,6,0.96,a,3,91,2018-07-01,202.0,109,71,36,7447,423,5059,228,0.4,7.3,Brooks,3
2,1995-02-22,2,325,True,True,100,100,8,0.41,158499,4,,0,0,-1,1,438.1,45,36,None,,0,3,3.2,1.7,1,2.22,0.11,3.90,0.2,1.68,24.95,1.28,0.09,Ryan,2.2,167,66,22,1.13,1,False,104.2,69,45,63,False,390.6,101,36,1750,0,0,0,0,0,0,0,,2025-01-12T22:30:08.539614Z,49,251,159,p158499,0,0,None,0,,158499.jpg,2.4,209,89,0,243,False,0,0.0,Christie,0.2,378,124,False,None,21,1.08,a,3,91,2021-08-31,211.0,104,68,56,35231,442,42117,738,0.4,11.4,Christie,9
3,1997-02-03,2,338,True,True,100,100,4,0.19,155408,1,,0,0,0,0,541.9,28,23,2,,0,3,3.0,1.5,2,2.79,0.13,3.39,0.16,0.60,29.19,1.35,0.03,Lewis,2.0,187,76,26,1.21,1,False,103.5,70,46,64,False,415.0,83,27,1941,0,0,0,0,0,0,0,,2024-11-30T22:00:07.304760Z,50,201,124,p155408,0,0,None,0,,155408.jpg,2.6,172,69,0,241,False,0,0.0,Cook,0.2,397,135,False,None,21,0.97,a,3,91,2016-07-08,78.0,239,134,59,55311,531,52938,509,0.4,11.8,Cook,5
1,1997-05-10,4,97,True,True,0,0,2,0.55,168636,None,,0,0,-1,1,56.1,303,35,4,,0,4,0.0,0.0,0,0.26,0.07,2.99,0.81,2.73,6.38,1.74,0.74,Enes,0.0,736,69,3,0.82,2,False,35.9,265,32,65,False,104.0,327,30,330,0,0,0,0,0,0,0,Knee injury - Unknown return date,2025-01-09T16:30:08.243030Z,54,128,37,p168636,0,0,None,0,,168636.jpg,1.9,293,36,0,219,False,0,0.0,Ünal,0.1,482,68,False,None,2,0.55,i,3,91,2024-07-01,207.0,106,30,32,46783,29,45003,679,0.0,5.9,Enes Ünal,2
0,None,0,0,False,True,0,0,0,0,441240,None,,0,0,0,0,0.0,747,322,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Romain,0.0,717,304,0,0,0,False,0.0,749,322,66,False,0.0,749,322,0,0,0,0,0,0,0,0,Loaned to Brest,2024-08-20T12:15:06.505689Z,50,221,140,p441240,0,0,None,0,,441240.jpg,0.0,749,322,0,None,False,0,0,Faivre,0.0,720,305,False,None,0,0,u,3,91,None,0.0,741,319,0,23,0,1448,2,0.0,0.0,Faivre,0
0,None,0,0,False,True,0,0,0,0,424044,None,,0,0,0,0,0.0,654,259,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Hamed,0.0,595,216,0,0,0,False,0.0,660,258,67,False,0.0,660,258,0,0,0,0,0,0,0,0,Season long loan to A.J.Auxerre,2024-08-29T11:07:43.785266Z,45,387,242,p424044,0,0,None,0,,424044.jpg,0.0,664,259,0,None,False,0,0,Traorè,0.0,550,209,False,None,0,0,u,3,91,None,0.0,636,251,0,3525,0,19166,33,0.0,0.0,H.Traorè,0
1,2002-01-10,0,43,True,True,50,0,1,0.51,463981,None,,0,0,-1,1,23.7,371,125,None,,0,2,0.6,0.0,0,0.19,0.1,0.20,0.11,0.01,2.91,1.49,0.01,James,0.2,357,105,3,1.53,0,False,6.2,420,141,68,False,36.8,398,144,176,0,0,0,0,0,0,0,Hamstring injury - 50% chance of playing,2025-01-15T01:00:08.846282Z,39,739,247,p463981,0,0,None,0,,463981.jpg,2.6,163,48,0,241,False,0,0.0,Hill,0.6,245,91,False,None,3,1.53,d,3,91,2022-01-05,1.0,441,160,13,101153,218,80039,3157,0.1,3.3,Hill,0
0,2003-07-11,0,15,True,True,100,100,0,0.0,523700,None,,0,0,0,0,33.9,337,40,None,,0,4,1.8,0.3,1,0.12,0.2,0.33,0.56,0.21,1.38,2.34,0.36,Daniel,0.8,301,32,1,1.7,0,False,8.1,405,42,69,False,14.6,449,41,53,0,0,0,0,0,0,0,,2024-08-31T06:32:40.630710Z,45,439,70,p523700,0,0,None,0,,523700.jpg,0.8,502,55,0,39,False,0,0.0,Jebbison,1.1,200,34,False,None,0,0.0,a,3,91,2024-07-10,32.0,310,42,5,427593,7692,510813,2900,0.2,1.1,Jebbison,1
